id,xcoord,ycoord,BSI_211024,B03_Green_,B02_Blue_4,B12_SWIR_2,B11_SWIR_1,B8A_VRE_86,B07_VRE_78,B06_VRE_74,B05_VRE_75,B04_Red_66
3590902,371147.472,4104992.587,0.18144,2199,1573,3438,4613,3561,3461,3317,3201,2797
3215085,365607.472,4108292.587,0.17995,1099,811,2278,3133,2404,2153,1999,1729,1493
3590901,371127.472,4104992.587,0.18345,2026,1421,3114,4245,3306,3238,3175,3014,2606
2676169,375527.472,4113032.587,0.23347,2109,1518,3923,5275,3489,3395,3251,3086,2782
291314,383387.472,4133992.587,0.18035,2189,1530,3513,4470,3560,3422,3306,3197,2860
2156724,365187.472,4117592.587,0.24347,1735,1180,3371,4537,3018,2948,2790,2646,2363
2156723,365167.472,4117592.587,0.2481,1545,1056,3296,4291,2802,2729,2548,2362,2113
4722706,338267.472,4095032.587,0.2044,930,684,2230,2874,2138,1966,1758,1624,1398
2156726,365227.472,4117592.587,0.23224,1801,1264,3165,4492,3022,2951,2765,2655,2387
4722705,338247.472,4095032.587,0.23008,877,614,2243,3020,2155,1948,1833,1631,1404
4507918,366907.472,4096932.587,0.21453,2171,1535,4027,5092,3547,3498,3297,3169,2766
3590903,371167.472,4104992.587,0.18206,2341,1684,3556,4820,3696,3645,3493,3347,2955
2156725,365207.472,4117592.587,0.23799,1821,1228,3294,4590,3104,3004,2852,2704,2448
291322,383547.472,4133992.587,0.20022,1535,988,2185,3393,2711,2644,2548,2409,2158
291321,383527.472,4133992.587,0.1996,1487,970,2186,3354,2649,2576,2448,2374,2070
309530,383547.472,4133832.587,0.20495,2238,1496,3230,4540,3584,3624,3506,3395,3159
2718980,366867.472,4112652.587,0.24379,1919,1254,3546,4703,3205,3260,3045,2813,2631
2718979,366847.472,4112652.587,0.24672,1858,1202,3522,4610,3135,3148,2938,2741,2568
2156728,365267.472,4117592.587,0.23044,1634,1096,2908,4117,2888,2737,2627,2513,2253
2156727,365247.472,4117592.587,0.22776,1756,1210,3028,4330,3001,2860,2702,2630,2365
2156730,365307.472,4117592.587,0.22602,1592,1087,2860,4007,2827,2745,2567,2447,2193
2156729,365287.472,4117592.587,0.22838,1615,1096,2886,4047,2835,2733,2580,2465,2211
3233288,365507.472,4108132.587,0.20067,1105,802,2304,3114,2299,2073,1921,1756,1544
2864382,361627.472,4111372.587,0.19356,719,555,2060,3099,2224,1760,1560,1283,1014
3609104,371027.472,4104832.587,0.1853,2166,1453,3470,4719,3724,3529,3447,3327,2813
3233289,365527.472,4108132.587,0.19332,1133,814,2362,3196,2422,2161,1982,1810,1591
3609105,371047.472,4104832.587,0.20106,1987,1283,3533,4715,3686,3593,3391,3254,2755
5225804,340307.472,4090612.587,0.27554,999,648,2719,3308,2068,1944,1806,1670,1474
4510196,366947.472,4096912.587,0.19898,2225,1562,4004,5081,3629,3487,3335,3162,2689
5225803,340287.472,4090612.587,0.30053,936,597,2811,3558,2111,1997,1851,1702,1477
4510195,366927.472,4096912.587,0.20361,2240,1607,4115,5163,3687,3516,3405,3185,2838
5225806,340347.472,4090612.587,0.28302,1002,649,2797,3548,2201,2092,1926,1805,1552
4510198,366987.472,4096912.587,0.1938,1986,1384,3643,4566,3429,3228,3105,2971,2561
5225805,340327.472,4090612.587,0.25282,1033,693,2658,3228,2125,1970,1854,1677,1497
2680212,365347.472,4112992.587,0.2192,2134,1404,3776,5121,3800,3754,3568,3382,3005
2680211,365327.472,4112992.587,0.22833,2055,1301,3775,5099,3728,3642,3430,3271,2906
2218020,362067.472,4117052.587,0.20784,1833,1244,3462,4433,3263,3097,2966,2790,2439
2680214,365387.472,4112992.587,0.23656,1747,1153,3515,4614,3220,3123,2942,2808,2469
2218019,362047.472,4117052.587,0.21189,1841,1249,3535,4447,3246,3196,2997,2891,2465
3611380,371027.472,4104812.587,0.18033,2297,1609,3589,4873,3825,3677,3562,3485,2952
2680213,365367.472,4112992.587,0.22256,1835,1195,3448,4693,3465,3299,3125,2983,2635
3611379,371007.472,4104812.587,0.17705,2483,1757,3678,4984,3909,3864,3708,3547,3120
2218021,362087.472,4117052.587,0.19944,1862,1292,3520,4417,3282,3115,2968,2820,2436
3611381,371047.472,4104812.587,0.19442,2048,1338,3369,4627,3630,3589,3361,3257,2739
2680210,365307.472,4112992.587,0.24014,1576,1010,3273,4532,3192,3043,2757,2664,2326
2680209,365287.472,4112992.587,0.22234,1551,1044,3095,4210,3036,2839,2611,2554,2203
2218018,362027.472,4117052.587,0.20441,1996,1365,3690,4627,3436,3340,3214,2974,2641
3001235,367487.472,4110172.587,0.19262,1368,1012,2600,3085,2316,2206,2074,1964,1831
3349615,370527.472,4107112.587,0.24801,647,499,1482,2078,1249,1124,1012,949,823
2218017,362007.472,4117052.587,0.20767,2060,1428,3825,4777,3425,3333,3148,3017,2620
3001232,367427.472,4110172.587,0.20449,1293,941,2368,2916,2105,2055,1919,1822,1696
3001231,367407.472,4110172.587,0.19081,1276,938,2375,2904,2196,2169,1990,1895,1708
3985411,340847.472,4101512.587,0.24601,1710,1078,3376,4368,3032,2969,2881,2723,2424
3001234,367467.472,4110172.587,0.18967,1331,996,2562,3051,2253,2087,1984,1867,1719
2680215,365407.472,4112992.587,0.23143,1951,1302,3687,4802,3364,3203,3140,3002,2674
3001233,367447.472,4110172.587,0.19934,1345,988,2461,2971,2147,2067,1930,1844,1725
4763711,339007.472,4094672.587,0.24457,1563,1021,3085,4189,2877,2838,2707,2535,2233
3985410,340827.472,4101512.587,0.23805,1731,1119,3332,4400,3090,3030,2912,2742,2439
3565936,372547.472,4105212.587,0.2069,2227,1569,3795,4957,3627,3522,3411,3326,2950
3565935,372527.472,4105212.587,0.19164,2323,1677,3705,4978,3739,3641,3488,3358,3006
4763700,338787.472,4094672.587,0.25547,1057,703,2741,3306,2207,2065,1948,1820,1601
2177210,365227.472,4117412.587,0.21337,1378,942,2517,3615,2612,2507,2311,2095,1867
4763699,338767.472,4094672.587,0.25624,1055,718,2768,3345,2173,2067,1946,1775,1538
3565937,372567.472,4105212.587,0.21882,2052,1414,3557,4738,3409,3474,3195,3086,2787
4763702,338827.472,4094672.587,0.25522,901,583,2362,3029,2128,2076,1904,1722,1540
3349614,370507.472,4107112.587,0.246,641,499,1503,2055,1245,1130,1018,946,827
4763701,338807.472,4094672.587,0.24357,985,647,2523,3121,2204,2033,1896,1767,1566
2721256,366867.472,4112632.587,0.27259,1026,764,2346,3126,1723,1623,1607,1613,1225
3001230,367387.472,4110172.587,0.19488,1243,888,2348,2849,2163,2081,1981,1832,1679
4763708,338947.472,4094672.587,0.21814,1612,1063,3043,4127,3093,2984,2784,2615,2348
4763710,338987.472,4094672.587,0.23484,1623,1053,3075,4227,3041,2979,2784,2670,2380
4763709,338967.472,4094672.587,0.22546,1579,1034,3059,4167,3042,2916,2795,2603,2282
119819,367487.472,4135492.587,0.17659,2057,1449,3256,4383,3419,3350,3102,3037,2573
2215940,365987.472,4117072.587,0.16039,2222,1656,3577,4340,3393,3323,3195,2889,2638
2215942,366027.472,4117072.587,0.17853,1552,1276,3157,3694,2566,2427,2338,2213,1818
3987686,340827.472,4101492.587,0.23258,1671,1084,3168,4218,2986,2923,2781,2633,2319
2215941,366007.472,4117072.587,0.17,1803,1330,3119,3867,2898,2640,2440,2440,2093
3053684,369507.472,4109712.587,0.23354,1930,1372,3490,4747,3162,3116,3019,2872,2550
2589716,376227.472,4113792.587,0.20654,2418,1725,3949,5362,3903,3810,3647,3505,3196
3053683,369487.472,4109712.587,0.23132,1923,1366,3392,4807,3238,3121,3016,2853,2568
2589715,376207.472,4113792.587,0.21624,2271,1597,3810,5179,3711,3656,3516,3350,3058
122096,367507.472,4135472.587,0.19055,1983,1383,3275,4342,3311,3219,3147,3046,2562
3053685,369527.472,4109712.587,0.21385,1985,1445,3552,4582,3198,3136,2926,2818,2587
2589717,376247.472,4113792.587,0.18499,2487,1817,3835,5223,4016,3953,3747,3548,3258
122095,367487.472,4135472.587,0.18957,2097,1455,3370,4508,3470,3370,3226,3118,2721
3053682,369467.472,4109712.587,0.2384,1844,1315,3266,4738,3135,3064,2891,2752,2498
2589714,376187.472,4113792.587,0.201,2276,1620,3708,5113,3800,3606,3463,3378,3034
3053681,369447.472,4109712.587,0.22421,1829,1321,3158,4624,3153,3050,2887,2718,2436
2215944,366067.472,4117072.587,0.14966,1938,1759,3158,3301,2275,2311,2257,2185,2153
2215943,366047.472,4117072.587,0.16149,1774,1584,3173,3549,2422,2272,2263,2190,2000
4548890,366987.472,4096572.587,0.2314,1379,895,2589,3877,2752,2648,2457,2331,1966
627137,362887.472,4131032.587,0.23649,762,459,1691,2462,1893,1848,1728,1633,1347
4387334,367787.472,4097992.587,0.22429,1656,1152,3198,4244,2967,2835,2673,2504,2257
3074452,375187.472,4109532.587,0.24949,1120,788,2318,3264,2130,2005,1892,1743,1594
3074451,375167.472,4109532.587,0.24365,1095,733,2105,3093,2095,2010,1855,1751,1557
3256020,364947.472,4107932.587,0.16749,2386,1798,3541,4684,3647,3616,3466,3309,2952
3074454,375227.472,4109532.587,0.23796,1138,798,2264,3098,2065,2011,1948,1775,1553
5162080,340387.472,4091172.587,0.27042,1066,711,2735,3650,2285,2152,1920,1821,1567
3256019,364927.472,4107932.587,0.159,2348,1767,3413,4562,3615,3581,3435,3206,2855
3074453,375207.472,4109532.587,0.23748,1352,955,2691,3644,2426,2343,2204,2075,1843
3256022,364987.472,4107932.587,0.1694,2372,1714,3224,4552,3638,3626,3512,3393,2983
5162082,340427.472,4091172.587,0.25464,1140,835,2990,3977,2458,2138,1958,1790,1566
3256021,364967.472,4107932.587,0.16947,2257,1669,3249,4497,3516,3486,3341,3173,2804
5162081,340407.472,4091172.587,0.26687,1087,749,2882,3848,2380,2120,1930,1800,1559
4407868,368787.472,4097812.587,0.22101,1845,1241,3215,4612,3350,3227,3068,2923,2584
3074450,375147.472,4109532.587,0.22996,1177,811,2059,3017,2099,2083,1883,1776,1631
3256018,364907.472,4107932.587,0.16129,2281,1709,3257,4472,3538,3539,3401,3253,2793
4407869,368807.472,4097812.587,0.23095,1668,1110,3059,4403,3124,3024,2908,2779,2374
3256017,364887.472,4107932.587,0.16515,2332,1804,3430,4563,3534,3473,3355,3215,2887
4387335,367807.472,4097992.587,0.20899,1599,1136,2869,3894,2840,2699,2620,2504,2183
2218220,366067.472,4117052.587,0.13068,1899,1693,3206,3178,2365,2174,2217,2225,2100
3256024,365027.472,4107932.587,0.17486,2434,1704,3448,4768,3902,3927,3794,3616,3214
2218219,366047.472,4117052.587,0.15975,1934,1705,3452,3444,2324,2371,2322,2276,2117
3256023,365007.472,4107932.587,0.16355,2557,1829,3368,4791,3963,3932,3741,3625,3266
3586416,372467.472,4105032.587,0.23389,1774,1158,3348,4525,3223,3166,2973,2936,2531
3834326,368987.472,4102852.587,0.1976,1564,997,2845,3953,3013,2903,2721,2393,2032
3256025,365047.472,4107932.587,0.16144,2598,1861,3511,4847,4084,3958,3883,3750,3387
3586415,372447.472,4105032.587,0.21122,2002,1380,3368,4573,3329,3260,3156,2994,2658
3834325,368967.472,4102852.587,0.18749,1639,1043,2867,3981,3102,2999,2830,2453,2077
2218218,366027.472,4117052.587,0.14549,1654,1518,2777,2955,2050,1767,1860,1987,1828
2591992,376227.472,4113772.587,0.20607,2434,1730,3905,5347,3897,3776,3633,3510,3201
2853734,376267.472,4111472.587,0.22489,1743,1161,2865,4418,3211,3027,2972,2857,2491
2591991,376207.472,4113772.587,0.21809,2232,1569,3787,5153,3669,3639,3501,3312,3007
4389604,367667.472,4097972.587,0.21398,2039,1498,3698,4737,3327,3213,3122,2987,2715
2853733,376247.472,4111472.587,0.22857,1699,1112,2733,4222,3068,3061,2942,2787,2435
2591993,376247.472,4113772.587,0.18966,2574,1866,3966,5399,4073,3935,3786,3627,3320
4389606,367707.472,4097972.587,0.23198,1816,1246,3596,4682,3235,3116,2957,2819,2506
4389605,367687.472,4097972.587,0.22378,1941,1406,3769,4726,3256,3177,3081,2931,2624
4389608,367747.472,4097972.587,0.22366,1676,1187,3397,4405,3086,2905,2724,2632,2330
4389607,367727.472,4097972.587,0.23196,1790,1249,3553,4588,3153,3023,2871,2738,2473
4428352,368787.472,4097632.587,0.21809,1637,1133,2720,4061,2947,2873,2736,2624,2295
4389609,367767.472,4097972.587,0.22422,1510,1049,3094,4165,2961,2774,2564,2421,2163
4428354,368827.472,4097632.587,0.22182,1691,1159,2773,4070,2956,2940,2756,2700,2391
3586414,372427.472,4105032.587,0.20244,2092,1475,3448,4589,3367,3271,3191,3028,2711
4551166,366987.472,4096552.587,0.22436,1485,986,2586,3862,2784,2730,2587,2475,2089
4428353,368807.472,4097632.587,0.22547,1625,1126,2781,4108,2919,2928,2788,2651,2292
3586413,372407.472,4105032.587,0.2077,1988,1363,3343,4473,3245,3181,3079,2927,2551
4551165,366967.472,4096552.587,0.21711,1630,1079,2699,4018,2983,2922,2781,2691,2297
3292292,362067.472,4107612.587,0.21457,1038,754,2442,3344,2319,2050,1832,1691,1408
3292291,362047.472,4107612.587,0.22547,1069,778,2454,3349,2233,1985,1832,1681,1415
3569976,362307.472,4105172.587,0.24994,1622,1010,3194,4591,3355,3268,3205,3041,2683
3569975,362287.472,4105172.587,0.2464,1718,1072,3254,4665,3450,3414,3376,3176,2814
3292290,362027.472,4107612.587,0.22564,1058,781,2454,3336,2215,1989,1790,1682,1406
133468,367347.472,4135372.587,0.19281,2244,1594,3461,4797,3549,3545,3437,3238,2803
3051572,372787.472,4109732.587,0.18261,1904,1317,2797,4033,3186,3073,2980,2880,2482
3399040,357587.472,4106672.587,0.15652,1046,789,2357,3491,2889,2419,2182,1931,1552
3051571,372767.472,4109732.587,0.17937,2078,1457,2847,4176,3324,3307,3182,3082,2695
3756656,363267.472,4103532.587,0.27196,1215,891,2954,3531,2043,1948,1839,1751,1595
3399039,357567.472,4106672.587,0.15434,1054,800,2388,3465,2871,2402,2182,1914,1546
3756655,363247.472,4103532.587,0.27209,1166,845,2885,3410,1980,1915,1770,1696,1527
133469,367367.472,4135372.587,0.18826,2191,1524,3346,4659,3536,3418,3279,3171,2748
3399042,357627.472,4106672.587,0.17234,1185,918,2579,3678,2864,2439,2282,2038,1679
3756658,363307.472,4103532.587,0.25599,1318,1003,3216,3718,2194,2014,1924,1876,1679
3399041,357607.472,4106672.587,0.16039,1038,792,2443,3529,2862,2435,2116,1913,1521
2994724,373827.472,4110232.587,0.24251,401,326,1350,2034,1228,964,845,675,515
3756657,363287.472,4103532.587,0.26343,1257,936,3157,3690,2183,2053,1945,1841,1660
4804671,338847.472,4094312.587,0.21474,1076,698,2527,2923,2233,2119,1940,1828,1611
3051570,372747.472,4109732.587,0.17173,2071,1449,2678,4076,3292,3301,3176,3047,2631
2673687,371407.472,4113052.587,0.26292,1312,962,3433,4529,2733,2411,2202,2010,1802
2994725,373847.472,4110232.587,0.25045,381,303,1318,1956,1153,936,822,592,473
3094941,375287.472,4109352.587,0.25425,1311,929,2855,3598,2274,2185,2041,1945,1789
520204,363667.472,4131972.587,0.20201,898,573,1932,2423,1967,1884,1760,1619,1403
520203,363647.472,4131972.587,0.18674,935,604,1950,2442,2033,1943,1759,1632,1406
4266768,369027.472,4099052.587,0.18183,2265,1553,3666,5048,3885,3770,3576,3357,2807
520206,363707.472,4131972.587,0.18901,861,550,1873,2408,2018,1885,1745,1578,1357
520205,363687.472,4131972.587,0.19807,871,536,1874,2380,1960,1894,1738,1567,1349
2657492,366147.472,4113192.587,0.22735,1494,1019,2496,3866,2721,2567,2404,2315,2075
4281160,338227.472,4098912.587,0.26379,1430,932,2818,4077,2678,2639,2533,2360,2120
522480,363667.472,4131952.587,0.17874,946,604,1978,2486,2116,1970,1854,1638,1418
2657491,366127.472,4113192.587,0.22535,1626,1133,2918,4241,2944,2875,2682,2511,2208
522479,363647.472,4131952.587,0.1819,929,599,1943,2408,2041,1906,1807,1644,1406
2657494,366187.472,4113192.587,0.22427,1567,1049,2575,3971,2896,2744,2661,2479,2255
4281162,338267.472,4098912.587,0.26121,985,619,2178,2929,2010,1986,1839,1730,1559
522482,363707.472,4131952.587,0.18553,891,560,1867,2413,2030,1948,1749,1578,1357
2657493,366167.472,4113192.587,0.23307,1243,845,2191,3421,2365,2343,2187,1969,1740
4281161,338247.472,4098912.587,0.26895,1258,790,2624,3760,2499,2464,2332,2243,1949
522481,363687.472,4131952.587,0.17999,900,578,1925,2492,2094,1919,1801,1613,1353
4677492,344387.472,4095432.587,0.215,1997,1344,3966,4996,3585,3466,3314,3123,2633
4448860,369267.472,4097452.587,0.21508,1740,1156,2932,4132,3092,3007,2845,2728,2444
2657490,366107.472,4113192.587,0.22757,1902,1313,3383,4822,3405,3277,3075,2979,2676
4448859,369247.472,4097452.587,0.22123,1567,1027,2679,3985,2972,2860,2750,2611,2286
2657489,366087.472,4113192.587,0.20699,1791,1239,3064,4217,3161,3066,2842,2638,2480
4804668,338787.472,4094312.587,0.22073,1142,744,2570,2979,2218,2170,2008,1868,1661
4677493,344407.472,4095432.587,0.22406,2021,1367,4132,5196,3644,3544,3412,3254,2709
4804667,338767.472,4094312.587,0.21156,1145,767,2637,3059,2315,2223,2054,1920,1677
4804670,338827.472,4094312.587,0.20308,1094,703,2447,2844,2250,2097,1947,1824,1614
2218156,364787.472,4117052.587,0.19546,1384,980,2749,3661,2780,2515,2440,2237,1926
4804669,338807.472,4094312.587,0.212,1105,720,2463,2877,2196,2067,1940,1835,1608
4804664,338707.472,4094312.587,0.22292,1057,683,2408,2861,2151,2040,1924,1792,1599
2218158,364827.472,4117052.587,0.20285,1340,945,2655,3470,2584,2369,2169,2046,1855
4448858,369227.472,4097452.587,0.22611,1380,889,2307,3572,2662,2653,2476,2345,2054
2657496,366227.472,4113192.587,0.2186,1637,1111,2910,4430,3232,2923,2908,2680,2343
4804663,338687.472,4094312.587,0.23012,1026,652,2339,2806,2088,2051,1911,1775,1572
1918144,373187.472,4119692.587,0.20213,1958,1388,3306,4319,3191,3128,2993,2955,2580
2218157,364807.472,4117052.587,0.20248,1408,978,2834,3723,2809,2597,2404,2278,1987
3586351,371167.472,4105032.587,0.18408,2138,1487,3228,4454,3475,3404,3297,3174,2747
2657495,366207.472,4113192.587,0.22322,1803,1217,3115,4421,3192,3197,2934,2829,2522
4804666,338747.472,4094312.587,0.21325,1159,766,2635,3051,2285,2134,2015,1886,1654
286770,383547.472,4134032.587,0.19237,1847,1219,2653,3930,3183,3136,3067,2868,2569
4804665,338727.472,4094312.587,0.21232,1115,742,2541,2956,2213,2090,1963,1800,1592
286769,383527.472,4134032.587,0.18677,2206,1489,3037,4237,3405,3508,3294,3183,2905
2739588,369347.472,4112472.587,0.18444,452,351,1436,2326,1599,1339,1160,753,506
2739587,369327.472,4112472.587,0.214,403,328,1376,2263,1435,1102,985,710,460
2859830,361627.472,4111412.587,0.19265,795,584,2045,3058,2228,1880,1687,1337,1096
2675964,371427.472,4113032.587,0.25639,1163,873,3094,4165,2548,2188,2023,1828,1615
2675963,371407.472,4113032.587,0.26193,1304,977,3409,4534,2727,2391,2200,2036,1799
2859832,361667.472,4111412.587,0.20845,764,578,2147,3174,2194,1818,1646,1352,1058
2675962,371387.472,4113032.587,0.27512,1356,985,3808,4868,2867,2508,2307,2156,1908
2859831,361647.472,4111412.587,0.19129,769,585,2065,3055,2201,1851,1678,1317,1049
2859834,361707.472,4111412.587,0.24276,746,576,2336,3305,2077,1729,1530,1318,1049
2859833,361687.472,4111412.587,0.23784,750,568,2277,3306,2127,1735,1553,1341,1071
3072059,372847.472,4109552.587,0.16934,1865,1313,2991,4065,3342,3125,2982,2825,2488
3072056,372787.472,4109552.587,0.15145,2110,1429,2515,3923,3440,3465,3296,3107,2684
3072058,372827.472,4109552.587,0.18936,1812,1204,2903,3986,3201,3183,2985,2810,2477
3072057,372807.472,4109552.587,0.16924,1799,1205,2641,3847,3240,3184,3017,2862,2409
2692099,375487.472,4112892.587,0.23908,2037,1469,3844,5223,3402,3307,3142,3024,2709
3231012,365507.472,4108152.587,0.18818,1132,805,2212,3035,2340,2138,1976,1817,1568
3231011,365487.472,4108152.587,0.17178,1053,753,1971,2787,2229,1967,1832,1679,1432
3231014,365547.472,4108152.587,0.15163,1205,866,2210,3122,2628,2377,2258,1907,1621
3231013,365527.472,4108152.587,0.17413,1155,829,2316,3182,2536,2278,2138,1891,1602
2978504,368067.472,4110372.587,0.18953,1772,1318,3163,4243,3125,2899,2675,2545,2278
2154452,365267.472,4117612.587,0.22669,1654,1137,2966,4225,2948,2845,2644,2535,2255
2978503,368047.472,4110372.587,0.20432,1596,1199,3053,4041,2857,2626,2483,2331,2098
2154451,365247.472,4117612.587,0.23236,1741,1182,3038,4335,2951,2842,2678,2544,2300
2154454,365307.472,4117612.587,0.22401,1597,1089,2845,3919,2770,2631,2483,2320,2168
2978505,368087.472,4110372.587,0.19608,1631,1209,3066,4133,3018,2846,2649,2491,2156
2154453,365287.472,4117612.587,0.22971,1566,1076,2948,4036,2802,2739,2564,2435,2155
2154448,365187.472,4117612.587,0.24308,1644,1134,3242,4454,2942,2864,2711,2591,2240
307254,383547.472,4133852.587,0.19261,2276,1520,3191,4453,3638,3640,3544,3362,3166
2912531,368687.472,4110952.587,0.22057,1695,1189,2904,4201,2942,2764,2685,2494,2268
2154450,365227.472,4117612.587,0.22884,1735,1216,3136,4375,2988,2888,2723,2591,2324
2154449,365207.472,4117612.587,0.23282,1719,1192,3171,4472,3034,2929,2731,2639,2319
2912528,368627.472,4110952.587,0.2375,2001,1371,3620,5035,3448,3351,3185,3079,2786
2912527,368607.472,4110952.587,0.22864,2073,1442,3582,5024,3536,3478,3306,3211,2905
2912530,368667.472,4110952.587,0.231,1861,1294,3239,4568,3147,3070,2906,2826,2541
2912529,368647.472,4110952.587,0.22948,2010,1399,3523,4878,3389,3304,3180,3083,2762
4505646,366987.472,4096952.587,0.18636,2248,1618,3973,4790,3619,3610,3369,3289,2846
4505642,366907.472,4096952.587,0.20972,2082,1459,3924,4876,3485,3383,3191,3038,2692
2716708,366947.472,4112672.587,0.23418,1958,1279,3721,4828,3391,3341,3139,2883,2698
2716707,366927.472,4112672.587,0.24002,1937,1279,3657,4787,3271,3180,2934,2713,2637
4720430,338267.472,4095052.587,0.22099,944,657,2325,3073,2216,2012,1823,1676,1430
4720429,338247.472,4095052.587,0.23776,901,617,2277,3072,2169,2015,1874,1675,1452
2716709,366967.472,4112672.587,0.22598,1963,1286,3514,4754,3439,3397,3250,3090,2730
2716704,366867.472,4112672.587,0.24833,2031,1312,3826,5194,3528,3521,3379,3222,2844
2716703,366847.472,4112672.587,0.24136,2138,1367,3967,5249,3640,3686,3481,3306,2944
2716706,366907.472,4112672.587,0.24031,2002,1306,3725,4990,3439,3340,3202,3016,2757
2677940,365427.472,4113012.587,0.21395,1835,1235,3167,4117,3001,3002,2854,2442,2425
2716705,366887.472,4112672.587,0.24396,1974,1299,3721,5049,3424,3328,3247,3112,2722
3606828,371027.472,4104852.587,0.17281,2174,1544,3171,4382,3415,3413,3236,3086,2649
2677939,365407.472,4113012.587,0.23583,2085,1417,3783,5053,3450,3500,3236,3140,2818
3606829,371047.472,4104852.587,0.17319,2235,1537,3392,4545,3619,3546,3410,3280,2771
2677936,365347.472,4113012.587,0.2179,2122,1438,3722,5002,3666,3616,3432,3267,2946
2914804,368627.472,4110932.587,0.24147,1872,1273,3472,4894,3362,3305,3201,3046,2692
2677935,365327.472,4113012.587,0.21047,2260,1516,3881,5178,3884,3748,3642,3442,3101
2914803,368607.472,4110932.587,0.23015,2011,1398,3587,5085,3576,3482,3322,3167,2863
2694375,375487.472,4112872.587,0.22585,2082,1494,3788,5065,3447,3356,3105,3039,2759
2677938,365387.472,4113012.587,0.2306,2005,1397,3875,4988,3466,3384,3234,3090,2790
2677937,365367.472,4113012.587,0.21854,1973,1333,3674,4834,3523,3437,3174,3062,2738
2914805,368647.472,4110932.587,0.23034,1755,1197,3167,4455,3120,3015,2838,2717,2446
5223528,340307.472,4090632.587,0.27881,959,640,2724,3315,2054,1941,1828,1667,1462
5223530,340347.472,4090632.587,0.2883,926,586,2640,3392,2143,2076,1954,1745,1548
5223529,340327.472,4090632.587,0.26568,994,636,2639,3203,2092,1950,1844,1701,1499
2215744,362067.472,4117072.587,0.20433,1848,1258,3473,4409,3263,3192,3009,2797,2434
2215743,362047.472,4117072.587,0.20717,1950,1346,3609,4585,3367,3341,3138,2973,2591
4724497,374087.472,4095032.587,0.21097,1690,1167,3005,3702,2629,2659,2543,2373,2124
2174934,365227.472,4117432.587,0.21998,1591,1085,2818,4033,2897,2831,2621,2441,2195
2677934,365307.472,4113012.587,0.2237,1808,1175,3622,4861,3562,3420,3172,3025,2606
3983135,340847.472,4101532.587,0.23941,1716,1088,3355,4315,3034,3002,2853,2704,2402
2998960,367507.472,4110192.587,0.18618,1399,1043,2592,3080,2314,2185,2053,1943,1813
2998959,367487.472,4110192.587,0.19719,1460,1088,2734,3230,2340,2300,2114,2019,1882
4464793,369287.472,4097312.587,0.23394,1381,889,2448,3688,2700,2655,2498,2330,2093
2174935,365247.472,4117432.587,0.2169,1619,1100,2773,4030,2931,2861,2617,2475,2234
2215742,362027.472,4117072.587,0.19851,2097,1476,3675,4716,3486,3401,3252,3092,2704
2215741,362007.472,4117072.587,0.20528,2041,1419,3675,4693,3430,3357,3214,3025,2661
3251472,365027.472,4107972.587,0.15989,2674,1938,3555,4904,4073,4078,3986,3871,3395
3251471,365007.472,4107972.587,0.16322,2537,1814,3367,4730,3905,3880,3835,3675,3220
4761424,338787.472,4094692.587,0.25598,1067,694,2814,3438,2339,2208,2076,1904,1682
4761423,338767.472,4094692.587,0.25387,1057,683,2775,3400,2328,2178,2011,1892,1660
2587440,376227.472,4113812.587,0.20479,2397,1733,3934,5332,3878,3795,3669,3505,3169
4761435,339007.472,4094692.587,0.25616,1450,932,2933,4038,2734,2716,2620,2441,2153
2587439,376207.472,4113812.587,0.21091,2400,1687,3849,5265,3811,3739,3605,3446,3172
3983134,340827.472,4101532.587,0.23805,1757,1118,3372,4411,3123,3109,2954,2761,2480
2213668,366067.472,4117092.587,0.15635,1579,1294,2970,3516,2583,2363,2240,2203,1798
2587441,376247.472,4113812.587,0.17508,2167,1577,3516,4814,3780,3607,3441,3175,2817
4761432,338947.472,4094692.587,0.22995,1379,870,2792,3727,2725,2606,2435,2283,2015
2213667,366047.472,4117092.587,0.15836,2215,1638,3716,4510,3536,3368,3148,3048,2611
4761434,338987.472,4094692.587,0.24266,1527,988,3006,4099,2893,2816,2686,2591,2269
2998956,367427.472,4110192.587,0.18862,1309,962,2413,2911,2174,2134,1955,1862,1683
4761433,338967.472,4094692.587,0.23271,1492,939,2921,3987,2922,2782,2708,2504,2216
2213664,365987.472,4117092.587,0.16274,2564,1870,4141,5218,4098,3948,3812,3640,3070
2998955,367407.472,4110192.587,0.19511,1316,980,2409,2939,2182,2159,2021,1897,1756
2998958,367467.472,4110192.587,0.20024,1377,1022,2668,3156,2267,2170,1980,1879,1780
2213666,366027.472,4117092.587,0.15988,2648,1975,4149,5106,4002,3802,3758,3535,3146
2998957,367447.472,4110192.587,0.18882,1360,1014,2511,3010,2221,2103,1950,1866,1731
2213665,366007.472,4117092.587,0.16284,2583,1897,4182,5188,4033,4022,3790,3634,3049
2998954,367387.472,4110192.587,0.20159,1256,912,2347,2886,2108,2126,1928,1795,1659
4761422,338747.472,4094692.587,0.24524,1042,688,2665,3169,2165,1992,1866,1761,1538
4761421,338727.472,4094692.587,0.23757,1034,713,2659,3086,2100,1947,1832,1672,1480
2587438,376187.472,4113812.587,0.19721,2418,1712,3768,5247,3932,3790,3609,3511,3170
